@relation image_classification
@attribute density numeric
@attribute x_center numeric
@attribute y_center numeric
@attribute class {accident,bomb,car,casualty,electricity,fire,firebrigade,flood,gas,injury,paramedics,person,police,roadblock}
@data
0.960727,122,120,accident
0.953383,121,120,accident
0.952945,121,120,accident
0.951774,122,120,accident
0.957036,121,120,accident
0.95868,122,120,accident
0.954463,121,121,accident
0.950347,121,120,accident
0.950184,122,121,accident
0.942943,121,121,accident
0.950467,123,120,accident
0.95254,121,120,accident
0.954431,121,121,accident
0.953781,122,121,accident
0.954614,121,121,accident
0.967781,122,120,accident
0.962457,121,120,accident
0.959671,121,121,accident
0.957521,122,120,accident
0.9506,121,121,accident
0.972394,122,121,accident
0.970063,121,121,accident
0.972509,121,121,accident
0.97247,122,120,accident
0.971006,120,120,accident
0.929198,122,120,accident
0.92855,121,120,accident
0.915646,120,120,accident
0.911229,122,120,accident
0.914743,120,120,accident
0.95102,122,121,accident
0.954174,121,120,accident
0.951434,120,120,accident
0.949878,122,120,accident
0.950058,121,120,accident
0.94252,123,120,accident
0.939418,121,120,accident
0.935483,120,120,accident
0.943959,122,120,accident
0.939321,120,121,accident
0.925419,122,120,accident
0.926619,121,120,accident
0.91523,121,120,accident
0.922837,121,120,accident
0.908613,119,122,accident
0.943558,122,120,accident
0.941196,120,120,accident
0.941505,121,120,accident
0.946015,122,120,accident
0.947835,120,120,accident
0.952056,122,121,accident
0.947328,121,120,accident
0.946047,121,120,accident
0.952006,122,120,accident
0.952371,121,121,accident
0.950099,122,120,accident
0.946755,121,120,accident
0.950753,121,120,accident
0.954901,121,120,accident
0.956578,121,120,accident
0.95505,122,120,accident
0.955969,120,120,accident
0.95563,121,120,accident
0.963533,121,121,accident
0.961964,120,120,accident
0.959033,122,121,accident
0.976714,120,120,accident
0.974563,121,120,accident
0.973108,122,120,accident
0.979373,121,121,accident
0.96076,122,121,accident
0.963904,120,121,accident
0.95808,121,121,accident
0.961861,122,122,accident
0.967414,120,121,accident
0.939091,122,120,accident
0.943386,120,122,accident
0.945924,121,120,accident
0.949251,121,120,accident
0.943976,120,120,accident
0.967144,122,120,accident
0.968094,121,120,accident
0.961858,121,120,accident
0.959897,121,120,accident
0.9617,120,120,accident
0.96007,121,121,accident
0.959813,120,120,accident
0.960507,120,120,accident
0.960242,121,120,accident
0.966723,121,120,accident
0.957309,122,120,accident
0.965071,121,121,accident
0.959202,121,121,accident
0.957336,122,120,accident
0.958745,120,121,accident
0.948484,121,120,accident
0.944418,121,119,accident
0.949871,121,120,accident
0.948541,121,120,accident
0.950652,120,120,accident
0.974924,122,120,accident
0.974128,121,120,accident
0.978205,121,120,accident
0.975309,122,120,accident
0.976934,121,120,accident
0.968785,123,121,accident
0.972114,121,121,accident
0.968363,122,121,accident
0.970421,123,121,accident
0.968163,121,122,accident
0.968264,123,120,accident
0.970232,121,120,accident
0.967891,121,120,accident
0.967952,122,120,accident
0.960145,117,116,accident
0.950753,122,121,accident
0.952365,121,121,accident
0.954631,120,121,accident
0.948954,121,120,accident
0.948483,120,121,accident
0.972364,122,120,accident
0.966387,121,120,accident
0.966248,120,120,accident
0.968663,121,120,accident
0.969034,120,120,accident
0.949758,122,120,accident
0.947348,121,120,accident
0.947991,121,120,accident
0.943725,122,120,accident
0.946674,120,120,accident
0.970839,122,120,accident
0.970377,120,120,accident
0.967078,121,120,accident
0.968689,122,120,accident
0.970889,120,120,accident
0.972526,122,120,accident
0.966692,121,121,accident
0.969517,120,120,accident
0.968852,121,121,accident
0.967417,120,120,accident
0.967494,122,120,accident
0.971904,121,120,accident
0.973462,121,120,accident
0.973881,121,120,accident
0.974302,120,120,accident
0.954983,122,120,accident
0.958763,120,121,accident
0.954145,121,121,accident
0.958233,122,121,accident
0.957572,121,121,accident
0.986735,122,121,accident
0.981315,121,121,accident
0.981212,120,121,accident
0.98349,122,121,accident
0.981188,120,121,accident
0.969879,122,121,accident
0.973193,121,121,accident
0.975092,121,121,accident
0.977626,121,121,accident
0.975798,120,121,accident
0.975846,122,120,accident
0.975495,120,120,accident
0.974208,120,120,accident
0.97347,121,120,accident
0.971058,120,120,accident
0.985764,122,120,accident
0.987334,121,120,accident
0.987485,120,120,accident
0.986814,121,120,accident
0.987216,121,121,accident
0.963146,122,120,accident
0.961934,121,120,accident
0.96863,121,120,accident
0.96718,122,121,accident
0.967146,121,120,accident
0.971696,122,120,accident
0.967332,121,120,accident
0.975564,121,120,accident
0.969076,121,120,accident
0.970173,121,120,accident
0.959567,123,120,accident
0.9569,121,120,accident
0.960113,121,120,accident
0.962782,122,121,accident
0.970428,120,120,accident
0.952631,122,120,accident
0.953563,121,120,accident
0.96602,121,119,accident
0.966102,122,120,accident
0.964047,121,121,accident
0.96161,122,119,accident
0.963081,121,120,accident
0.962451,121,120,accident
0.958258,122,120,accident
0.961722,120,121,accident
0.970474,122,121,accident
0.968348,121,121,accident
0.967163,121,121,accident
0.969866,122,121,accident
0.974022,121,121,accident
0.969002,122,120,accident
0.964903,121,121,accident
0.965029,121,120,accident
0.96177,122,120,accident
0.965046,121,120,accident
0.967546,122,121,accident
0.967734,121,121,accident
0.965466,121,121,accident
0.948643,143,122,accident
0.966791,120,121,accident
0.959066,122,120,accident
0.957662,121,120,accident
0.960948,121,120,accident
0.951442,122,119,accident
0.956149,121,120,accident
0.963914,122,121,accident
0.956419,121,120,accident
0.962457,121,121,accident
0.963282,122,121,accident
0.965071,121,121,accident
0.97212,122,120,accident
0.971803,121,120,accident
0.970139,121,120,accident
0.970805,122,120,accident
0.953695,121,120,accident
0.966892,122,120,accident
0.970671,121,120,accident
0.971598,121,120,accident
0.976046,122,120,accident
0.974987,121,120,accident
0.980852,122,120,accident
0.978007,121,120,accident
0.978968,121,120,accident
0.979155,122,120,accident
0.976253,121,121,accident
0.952357,122,120,accident
0.965088,121,120,accident
0.966519,121,120,accident
0.967965,122,120,accident
0.968518,121,120,accident
0.968431,123,120,accident
0.967399,121,121,accident
0.965028,121,120,accident
0.970441,122,121,accident
0.969974,121,121,accident
0.950037,122,121,accident
0.951945,121,121,accident
0.952995,121,121,accident
0.953178,122,121,accident
0.953818,121,120,accident
0.940375,122,120,accident
0.955579,121,120,accident
0.946807,121,120,accident
0.952196,121,120,accident
0.954343,120,121,accident
0.967884,122,120,accident
0.966825,121,120,accident
0.967888,121,121,accident
0.968333,122,120,accident
0.970821,120,120,accident
0.982581,122,120,accident
0.977544,121,120,accident
0.977629,121,120,accident
0.980009,122,121,accident
0.97895,120,120,accident
0.970291,122,121,accident
0.968141,121,121,accident
0.967803,121,121,accident
0.972582,122,121,accident
0.972323,121,121,accident
0.966313,122,121,accident
0.967314,121,121,accident
0.963148,121,121,accident
0.96442,121,121,accident
0.972543,120,121,accident
0.978142,122,121,accident
0.973015,120,121,accident
0.975798,121,121,accident
0.974523,122,121,accident
0.974801,121,120,accident
0.949757,121,120,accident
0.94522,121,120,accident
0.93778,120,120,accident
0.928865,122,120,accident
0.948104,121,121,accident
0.937558,122,121,accident
0.94635,121,121,accident
0.943776,120,121,accident
0.947357,121,121,accident
0.944259,120,121,accident
0.941443,122,120,accident
0.941252,120,120,accident
0.935534,121,120,accident
0.938255,121,120,accident
0.934379,120,120,accident
0.967799,122,120,accident
0.967502,120,120,accident
0.965922,120,120,accident
0.969816,122,120,accident
0.96667,120,120,accident
0.949062,122,120,accident
0.947194,121,121,accident
0.947505,121,120,accident
0.954366,121,121,accident
0.949376,120,120,accident
0.951488,122,120,accident
0.955829,121,120,accident
0.957045,121,120,accident
0.952952,121,120,accident
0.94606,120,120,accident
0.930558,122,120,accident
0.93478,121,120,accident
0.913499,120,124,accident
0.936273,121,120,accident
0.937073,119,120,accident
0.960504,122,120,accident
0.969923,121,120,accident
0.969093,121,120,accident
0.969101,122,120,accident
0.973497,121,120,accident
0.956503,122,120,accident
0.953276,121,120,accident
0.948135,120,120,accident
0.949458,121,120,accident
0.94822,120,120,accident
0.954042,122,120,accident
0.952792,121,119,accident
0.951023,121,120,accident
0.954174,121,120,accident
0.960863,121,120,accident
0.965247,121,120,accident
0.957793,121,120,accident
0.953683,120,120,accident
0.95868,122,120,accident
0.951468,120,120,accident
0.9677,122,120,accident
0.969585,121,120,accident
0.973538,121,120,accident
0.977568,122,121,accident
0.98007,120,120,accident
0.97556,123,122,accident
0.978047,121,121,accident
0.978772,121,121,accident
0.976356,122,121,accident
0.972016,121,121,accident
0.956251,122,121,accident
0.949605,120,121,accident
0.960079,121,121,accident
0.956076,122,120,accident
0.951633,121,120,accident
0.974937,122,120,accident
0.973642,121,120,accident
0.975412,120,120,accident
0.968905,122,120,accident
0.972469,121,120,accident
0.96957,122,122,accident
0.971211,121,121,accident
0.970673,121,121,accident
0.970145,122,121,accident
0.974512,120,121,accident
0.970778,122,121,accident
0.976731,121,121,accident
0.976564,121,122,accident
0.972161,122,121,accident
0.974889,121,121,accident
0.96553,122,121,accident
0.965999,121,121,accident
0.964148,121,121,accident
0.96318,122,121,accident
0.966401,120,121,accident
0.985017,122,121,accident
0.988767,121,121,accident
0.988346,121,121,accident
0.985864,122,121,accident
0.98823,121,121,accident
0.949557,122,120,accident
0.953316,121,120,accident
0.95905,121,120,accident
0.957548,122,120,accident
0.956076,121,120,accident
0.988474,122,121,accident
0.990855,121,121,accident
0.984979,121,121,accident
0.98715,122,121,accident
0.988535,121,121,accident
0.975177,122,121,accident
0.974688,121,121,accident
0.975629,121,121,accident
0.97976,122,120,accident
0.976978,121,121,accident
0.963198,122,120,accident
0.970377,121,120,accident
0.962336,121,120,accident
0.970315,122,120,accident
0.973395,120,121,accident
0.962625,122,120,accident
0.962331,120,119,accident
0.965888,121,120,accident
0.970346,121,120,accident
0.970734,121,120,accident
0.929516,121,120,accident
0.92041,120,119,accident
0.928795,121,119,accident
0.924206,121,119,accident
0.927849,120,119,accident
0.953796,122,120,accident
0.953923,121,120,accident
0.953468,121,120,accident
0.95552,121,121,accident
0.959035,120,120,accident
0.971293,123,120,accident
0.96438,121,120,accident
0.963182,121,120,accident
0.962546,122,121,accident
0.95986,121,121,accident
0.973113,122,119,accident
0.972886,121,120,accident
0.969493,120,120,accident
0.971833,122,120,accident
0.974729,120,120,accident
0.967893,123,121,accident
0.973377,121,121,accident
0.971043,121,121,accident
0.975845,121,121,accident
0.971716,121,121,accident
0.975915,122,120,accident
0.977876,120,120,accident
0.977883,121,120,accident
0.980583,122,120,accident
0.980971,121,120,accident
0.976819,122,120,accident
0.965735,121,120,accident
0.962283,121,120,accident
0.963619,121,120,accident
0.963048,121,120,accident
0.959935,122,120,accident
0.957402,121,120,accident
0.934426,121,120,accident
0.935601,122,120,accident
0.930125,121,121,accident
0.964686,122,121,accident
0.962455,121,120,accident
0.962419,121,120,accident
0.958243,122,120,accident
0.963728,120,120,accident
0.965152,122,119,accident
0.967975,121,120,accident
0.96247,120,120,accident
0.968467,122,120,accident
0.969136,121,120,accident
0.923266,122,120,accident
0.916312,121,120,accident
0.923495,117,116,accident
0.924817,121,120,accident
0.926181,120,120,accident
0.959165,122,120,accident
0.954867,121,120,accident
0.951349,121,120,accident
0.956181,122,120,accident
0.95487,120,120,accident
0.98762,122,120,accident
0.987841,120,120,accident
0.984691,121,120,accident
0.980536,121,120,accident
0.984666,120,120,accident
0.959634,122,120,accident
0.960055,121,120,accident
0.963894,121,120,accident
0.963515,122,120,accident
0.95861,120,120,accident
0.968187,122,120,accident
0.967955,121,120,accident
0.966689,121,120,accident
0.968758,122,120,accident
0.973994,120,120,accident
0.957465,123,120,accident
0.958213,121,121,accident
0.956503,121,120,accident
0.958866,122,121,accident
0.956314,120,120,accident
0.963381,122,121,accident
0.958697,121,121,accident
0.967767,121,121,accident
0.963031,121,121,accident
0.966159,121,121,accident
0.965855,122,120,accident
0.963317,121,120,accident
0.963031,120,120,accident
0.96211,122,120,accident
0.967552,121,120,accident
0.988547,122,119,accident
0.991021,121,119,accident
0.987366,121,120,accident
0.982336,121,120,accident
0.982434,121,120,accident
0.934019,122,120,accident
0.926687,121,119,accident
0.927478,121,120,accident
0.933851,122,120,accident
0.934309,121,120,accident
0.976735,122,120,accident
0.975054,121,120,accident
0.973133,121,120,accident
0.972247,122,121,accident
0.973744,120,120,accident
0.982223,123,120,accident
0.982173,121,120,accident
0.984631,121,121,accident
0.978819,122,121,accident
0.982358,121,121,accident
0.977491,122,120,accident
0.974781,121,119,accident
0.974631,121,120,accident
0.974385,122,121,accident
0.975444,121,120,accident
0.94353,122,119,accident
0.941522,121,120,accident
0.949714,121,119,accident
0.94034,121,119,accident
0.950173,121,119,accident
0.975108,122,120,accident
0.972649,121,120,accident
0.971733,121,120,accident
0.973444,122,120,accident
0.974971,121,120,accident
0.979507,122,120,accident
0.979898,121,120,accident
0.978272,121,120,accident
0.979122,122,120,accident
0.978357,121,120,accident
0.984576,122,120,accident
0.985124,121,120,accident
0.984504,121,120,accident
0.986311,122,121,accident
0.984809,121,120,accident
0.972233,122,120,accident
0.971532,121,120,accident
0.968427,121,120,accident
0.973292,122,120,accident
0.972819,121,120,accident
0.980451,122,119,accident
0.979919,121,119,accident
0.979049,121,120,accident
0.979644,121,120,accident
0.976982,121,119,accident
0.948292,122,120,accident
0.95099,121,120,accident
0.955104,121,121,accident
0.95644,122,121,accident
0.956443,121,120,accident
0.973435,122,120,accident
0.975918,121,120,accident
0.97355,121,119,accident
0.975845,122,120,accident
0.976026,121,119,accident
0.965322,123,121,accident
0.955506,121,121,accident
0.966306,121,121,accident
0.965022,121,121,accident
0.965274,120,121,accident
0.931799,123,121,accident
0.929496,122,121,accident
0.934462,122,121,accident
0.930513,123,121,accident
0.93548,122,121,accident
0.960171,123,121,accident
0.963614,122,121,accident
0.967629,122,121,accident
0.967562,123,121,accident
0.961291,122,121,accident
0.967015,123,121,accident
0.967563,122,121,accident
0.965942,122,121,accident
0.957739,123,121,accident
0.950903,122,121,accident
0.966155,123,121,accident
0.968096,122,121,accident
0.969096,122,121,accident
0.969984,123,121,accident
0.964771,122,121,accident
0.963314,122,120,accident
0.951022,121,120,accident
0.942489,121,120,accident
0.956322,122,120,accident
0.944283,120,120,accident
0.978617,122,120,accident
0.981053,122,120,accident
0.97807,122,121,accident
