@relation image_classification
@attribute huMoments_0_0_1 real
@attribute huMoments_0_0_2 real
@attribute huMoments_0_0_3 real
@attribute huMoments_0_0_4 real
@attribute huMoments_0_0_5 real
@attribute huMoments_0_0_6 real
@attribute huMoments_0_0_7 real
@attribute huMoments_0_1_1 real
@attribute huMoments_0_1_2 real
@attribute huMoments_0_1_3 real
@attribute huMoments_0_1_4 real
@attribute huMoments_0_1_5 real
@attribute huMoments_0_1_6 real
@attribute huMoments_0_1_7 real
@attribute huMoments_0_2_1 real
@attribute huMoments_0_2_2 real
@attribute huMoments_0_2_3 real
@attribute huMoments_0_2_4 real
@attribute huMoments_0_2_5 real
@attribute huMoments_0_2_6 real
@attribute huMoments_0_2_7 real
@attribute huMoments_1_0_1 real
@attribute huMoments_1_0_2 real
@attribute huMoments_1_0_3 real
@attribute huMoments_1_0_4 real
@attribute huMoments_1_0_5 real
@attribute huMoments_1_0_6 real
@attribute huMoments_1_0_7 real
@attribute huMoments_1_1_1 real
@attribute huMoments_1_1_2 real
@attribute huMoments_1_1_3 real
@attribute huMoments_1_1_4 real
@attribute huMoments_1_1_5 real
@attribute huMoments_1_1_6 real
@attribute huMoments_1_1_7 real
@attribute huMoments_1_2_1 real
@attribute huMoments_1_2_2 real
@attribute huMoments_1_2_3 real
@attribute huMoments_1_2_4 real
@attribute huMoments_1_2_5 real
@attribute huMoments_1_2_6 real
@attribute huMoments_1_2_7 real
@attribute huMoments_2_0_1 real
@attribute huMoments_2_0_2 real
@attribute huMoments_2_0_3 real
@attribute huMoments_2_0_4 real
@attribute huMoments_2_0_5 real
@attribute huMoments_2_0_6 real
@attribute huMoments_2_0_7 real
@attribute huMoments_2_1_1 real
@attribute huMoments_2_1_2 real
@attribute huMoments_2_1_3 real
@attribute huMoments_2_1_4 real
@attribute huMoments_2_1_5 real
@attribute huMoments_2_1_6 real
@attribute huMoments_2_1_7 real
@attribute huMoments_2_2_1 real
@attribute huMoments_2_2_2 real
@attribute huMoments_2_2_3 real
@attribute huMoments_2_2_4 real
@attribute huMoments_2_2_5 real
@attribute huMoments_2_2_6 real
@attribute huMoments_2_2_7 real
@attribute class {accident,bomb,car,casualty,injury}
@data
0.182842,1.81168e-05,1.92865e-05,3.21946e-05,7.81564e-10,-8.17527e-08,1.80933e-10,0.202361,0.000444026,2.10386e-05,2.28966e-06,-1.27611e-11,-4.5138e-08,-9.47066e-12,0.165571,9.63772e-05,3.7281e-05,6.30478e-07,3.04547e-12,-6.17785e-09,-2.61391e-13,0.193356,0.000133111,3.79049e-05,2.01483e-05,5.46442e-10,2.22994e-07,-1.06932e-10,0.166644,5.09294e-33,3.24821e-33,3.60912e-34,3.90772e-67,-2.57564e-50,0,0.19798,7.54891e-05,9.43021e-05,7.00925e-05,5.60518e-09,5.21238e-07,-1.02759e-09,0.22585,0.000974722,0.000257825,4.52192e-05,4.84814e-09,1.41053e-06,-5.7869e-10,0.329411,0.00281985,8.71196e-05,8.35952e-05,-3.59151e-09,-4.90657e-07,-6.16394e-09,0.22884,0.00046969,3.92151e-05,0.00021125,-1.84749e-08,-4.97752e-07,5.32694e-09,car
0.180805,3.16718e-06,1.3031e-05,2.06298e-05,3.33587e-10,-1.13314e-08,-5.59381e-11,0.1666,4.71931e-06,1.50292e-06,4.11341e-09,-6.17554e-17,-3.18101e-12,-3.17473e-16,0.167972,0.000119632,3.1091e-05,2.87439e-07,7.1872e-13,-1.65975e-09,-4.70963e-13,0.19488,1.64483e-05,0.000144331,1.77322e-05,8.70936e-10,-2.35569e-09,2.14925e-10,0.194512,5.20781e-07,0.000131546,0.00012472,-8.18354e-09,-8.99553e-08,-1.37199e-08,0.169787,0.000390168,8.39794e-05,5.69788e-06,-5.56606e-11,-1.0294e-07,-1.11521e-10,0.236838,0.000677023,0.000487007,0.000226269,2.65695e-08,2.88496e-06,-7.02551e-08,0.31381,0.00139101,1.6899e-05,0.000714827,-7.45129e-08,2.42714e-05,-2.49069e-08,0.264581,0.000665931,6.29362e-05,0.000241535,2.84799e-08,-1.12263e-06,8.7019e-09,car
0.187792,4.16715e-05,1.54291e-05,6.09864e-06,4.77684e-11,3.4788e-08,-3.4899e-11,0.189565,0.000176191,9.20535e-05,0.000108905,1.0871e-08,-1.18287e-06,-8.49012e-10,0.230164,0.00030804,8.75991e-05,1.25132e-05,1.30566e-10,1.93284e-07,-3.93176e-10,0.184903,5.92116e-06,9.072e-05,3.57899e-05,1.96576e-09,-6.76913e-08,5.42893e-10,0.181462,0.000108153,2.13998e-05,2.15479e-05,-2.29353e-10,-2.07934e-07,-4.01874e-10,0.186856,1.03043e-05,3.42598e-05,3.17523e-05,1.04178e-09,9.33971e-08,1.06969e-10,0.245952,0.0015209,0.000157067,4.42639e-05,-1.70351e-09,-1.68197e-06,3.27411e-09,0.295356,0.00309962,0.000193569,0.000162554,-3.42649e-09,8.38136e-06,-2.86304e-08,0.219689,0.000402387,0.000267769,0.000231619,2.73198e-09,1.86059e-06,5.76174e-08,car
0.187551,1.00527e-05,1.18304e-05,2.5512e-06,-1.33975e-11,-7.93566e-09,-4.11668e-12,0.218012,0.000277638,5.81664e-05,4.36513e-05,2.13904e-09,7.25357e-07,-5.12352e-10,0.184671,0.000160669,1.86062e-06,5.50695e-05,-4.85282e-10,-6.96586e-07,-2.74294e-10,0.182161,3.10555e-05,4.50631e-05,2.86184e-05,1.02741e-09,1.14734e-08,-2.5454e-11,0.176992,0.000163831,6.30731e-06,1.61769e-05,-9.82503e-11,-2.01762e-07,-1.30569e-10,0.19136,0.00076694,2.60387e-06,7.47223e-05,-6.99342e-10,3.03437e-07,-7.72832e-10,0.225946,0.001936,1.69249e-05,0.000113159,2.47795e-09,3.09032e-06,-4.28762e-09,0.276806,0.00544966,0.000302958,0.000189138,4.46506e-08,1.3802e-05,-7.4947e-09,0.262907,0.000423024,0.000116637,0.0003173,4.53104e-08,1.7583e-06,4.09024e-08,car
0.183708,0.000125085,1.86665e-06,4.75998e-05,-4.46449e-10,-5.32252e-07,4.4721e-11,0.266588,0.000558996,0.000335645,9.24266e-05,-1.61703e-08,-1.36197e-07,-1.88037e-09,0.203912,0.000989371,8.52934e-06,4.10016e-05,7.32188e-10,8.4209e-07,-2.27643e-10,0.199903,0.000255089,0.000222113,5.82918e-05,4.62069e-09,5.2087e-07,-4.75853e-09,0.169568,0.000116163,2.32233e-05,1.65385e-06,-9.93317e-12,-1.7636e-08,2.52712e-12,0.181383,8.28547e-05,8.862e-05,4.12433e-05,2.28417e-09,-3.42614e-09,-9.99874e-10,0.210137,0.00155799,4.96915e-06,4.34581e-05,6.10302e-10,1.7112e-06,-1.88086e-10,0.194252,0.000147496,0.000126204,0.000123695,1.53933e-08,-2.26781e-07,-1.37682e-09,0.192491,1.9231e-05,9.43748e-05,6.38781e-05,4.94488e-09,-2.8005e-07,3.83254e-10,casualty
0.173311,9.69682e-05,1.32426e-05,8.80213e-06,-9.47398e-11,-8.65882e-08,-7.44212e-12,0.193875,6.28067e-06,1.82491e-05,9.41711e-05,3.38448e-09,-4.46566e-08,-1.94566e-09,0.173749,2.68594e-05,3.20505e-05,4.2658e-06,-2.46268e-11,7.19556e-09,4.33755e-11,0.208858,9.01135e-05,1.66281e-05,0.000136809,5.73785e-09,1.4746e-07,-3.10732e-09,0.222711,0.000336832,0.00071781,4.93494e-05,6.18987e-09,8.83613e-07,-6.92493e-09,0.184392,0.000110636,5.58066e-05,2.21702e-05,3.94038e-10,2.33162e-07,-6.72952e-10,0.175274,5.43457e-05,5.83119e-06,1.16374e-05,-7.85726e-11,-8.27505e-08,5.49235e-11,0.187008,1.43225e-05,2.89861e-05,3.01293e-05,8.88774e-10,9.46793e-08,-5.35893e-11,0.182381,0.000128034,4.62915e-05,2.20844e-05,5.55697e-10,-3.13233e-08,4.35668e-10,casualty
0.173349,3.34662e-05,1.33266e-06,7.11449e-06,-2.16958e-11,-4.10856e-08,-3.03153e-12,0.20844,2.15075e-05,6.5813e-05,0.000168832,-1.35608e-08,-3.61197e-08,-1.1525e-08,0.166644,5.09294e-33,3.24821e-33,3.60912e-34,3.90772e-67,-2.57564e-50,0,0.192511,3.02089e-05,3.57757e-06,4.28123e-05,-1.44945e-10,-2.35159e-07,-5.09632e-10,0.227481,2.80063e-05,0.000181093,0.000103708,5.19543e-09,-3.64285e-07,1.32289e-08,0.188627,7.77788e-05,4.25417e-05,2.27943e-05,6.42667e-10,1.99793e-07,3.01366e-10,0.189915,0.000128381,1.92529e-05,9.6067e-06,7.81765e-11,9.62066e-08,1.0468e-10,0.170064,9.97641e-06,3.2016e-05,4.17586e-06,-3.58158e-11,-1.7354e-10,3.23816e-11,0.184698,7.8773e-05,1.61416e-05,3.78879e-06,-2.11668e-11,-2.94667e-08,-2.07335e-11,casualty
0.180043,2.12145e-06,5.50491e-06,9.25899e-06,6.46925e-11,1.04073e-08,1.35819e-11,0.182821,1.493e-05,1.90976e-06,4.98031e-06,-1.09921e-12,1.47735e-09,1.532e-11,0.180459,2.1333e-05,4.87379e-06,1.2914e-05,-2.35431e-11,-5.32468e-08,9.97115e-11,0.190067,0.000145292,4.81757e-05,2.8385e-05,7.06458e-10,1.24377e-07,7.76335e-10,0.215174,0.000202351,1.07526e-05,8.07606e-06,7.00059e-11,5.13382e-08,2.76233e-11,0.167022,5.89426e-05,7.23733e-05,6.41551e-07,2.19762e-12,-2.03387e-10,3.77901e-12,0.182853,8.79314e-05,1.61277e-05,4.06086e-07,-6.17466e-13,-1.64899e-09,8.35912e-13,0.166493,2.70475e-07,1.2729e-07,1.07338e-08,3.96761e-16,-5.58237e-12,0,0.181121,1.75136e-05,1.2296e-05,1.16125e-05,1.38733e-10,3.37978e-08,2.84311e-12,casualty
0.190546,5.76726e-05,1.76339e-06,1.71592e-06,1.43354e-12,1.25411e-08,2.61805e-12,0.208711,5.03216e-05,3.31696e-05,0.000127426,7.20374e-09,7.21191e-07,4.091e-09,0.179937,2.14136e-05,1.21922e-06,2.2539e-05,1.14304e-10,-1.03808e-07,2.99097e-11,0.175659,4.90953e-05,8.59832e-06,1.65821e-05,1.97528e-10,-1.1547e-07,-1.36797e-11,0.166644,5.09294e-33,3.24821e-33,3.60912e-34,3.90772e-67,-2.57564e-50,0,0.177835,4.0376e-05,3.16534e-05,2.34115e-05,5.72788e-10,-2.31601e-08,2.79438e-10,0.217541,1.24988e-05,9.73127e-05,6.72279e-05,-5.20076e-09,2.37384e-07,1.5874e-09,0.175517,0.000140434,1.13877e-05,1.699e-05,2.36253e-10,-1.91405e-07,-5.78592e-12,0.209069,0.000642156,4.13296e-06,3.49125e-05,-1.01923e-10,1.17849e-07,-4.068e-10,casualty
0.185393,5.70234e-05,2.77024e-05,6.09054e-06,7.89499e-11,3.98388e-08,5.06032e-12,0.174012,9.06819e-05,2.17799e-05,9.6537e-06,-5.92333e-12,-9.17393e-08,1.39856e-10,0.185393,9.19755e-05,9.56648e-06,4.14252e-07,8.05372e-13,-3.31573e-09,-1.77297e-13,0.197236,3.60916e-05,1.34785e-05,4.66806e-05,1.15534e-09,2.80061e-07,-1.90376e-10,0.201982,7.96393e-05,2.16962e-05,1.72385e-05,1.39585e-10,1.09849e-07,-3.02754e-10,0.179842,5.18058e-05,3.39235e-06,2.38625e-05,-1.02422e-10,-1.68684e-07,1.88691e-10,0.181541,1.92692e-05,7.24979e-06,6.65633e-06,4.58041e-11,2.81667e-08,6.33196e-12,0.175228,2.45569e-05,8.63921e-06,1.1889e-05,1.19342e-10,-3.51971e-08,1.66019e-11,0.18647,0.000145598,7.40431e-06,1.05007e-07,-9.01315e-14,1.11267e-09,2.11981e-14,casualty
0.166179,6.45446e-05,2.29721e-05,1.26666e-07,2.15608e-13,-1.01659e-09,1.40777e-14,0.218035,0.00101623,1.50599e-05,2.84548e-06,-1.17813e-11,2.15018e-08,-1.44282e-11,0.190793,0.000404183,1.00298e-05,2.6089e-06,3.44772e-12,5.09721e-08,-1.28924e-11,0.189066,0.000308318,2.43805e-05,1.28251e-05,5.95389e-11,1.98914e-07,-2.18829e-10,0.16619,7.09868e-06,2.85453e-06,8.86016e-08,4.45178e-14,-2.35946e-10,-1.90075e-15,0.172167,6.84068e-05,3.28787e-06,6.59142e-06,2.92562e-11,-5.37866e-08,-9.2544e-12,0.194142,0.000528558,5.40252e-06,1.83697e-05,1.44944e-10,3.79524e-07,1.11716e-10,0.178182,8.6141e-05,4.2082e-05,2.65814e-05,8.83583e-10,-1.3436e-07,9.82501e-11,0.208064,0.000440606,1.89713e-05,1.20959e-05,-1.83205e-10,-2.07051e-07,3.31228e-12,casualty
0.166724,1.11269e-07,2.96163e-08,1.71506e-09,-1.22176e-17,-5.71998e-13,-3.70518e-19,0.179822,0.000130351,1.67764e-05,1.57461e-05,1.71637e-10,1.55757e-07,-1.89835e-10,0.172711,3.83418e-06,5.02911e-06,3.9399e-06,1.73471e-11,-7.47672e-09,2.57922e-12,0.172145,1.91196e-05,1.70084e-06,4.28008e-06,-9.89109e-12,-1.81423e-08,-5.96021e-12,0.198207,8.65905e-05,3.32557e-05,3.21526e-06,1.2447e-11,6.0882e-09,-3.08294e-11,0.166414,2.09548e-05,7.40102e-06,4.25456e-08,2.10107e-14,-1.83378e-10,-1.1337e-14,0.172213,1.96375e-05,5.04999e-06,1.70318e-06,-4.88657e-12,-7.49049e-09,1.0352e-12,0.169836,5.99377e-06,3.07391e-06,2.5333e-06,-6.11023e-12,-5.2994e-09,-3.55523e-12,0.168303,7.48263e-06,1.63973e-06,5.302e-07,-4.9423e-13,-1.45021e-09,1.14255e-14,casualty
0.166644,5.09294e-33,3.24821e-33,3.60912e-34,3.90772e-67,-2.57564e-50,0,0.222267,0.000229175,8.90326e-05,5.9777e-05,3.89236e-09,9.04635e-07,-1.96645e-09,0.210618,0.000960814,4.69118e-05,3.30802e-06,2.02312e-12,8.79041e-08,4.11595e-11,0.174837,0.000238615,4.15888e-05,1.36054e-05,-3.23131e-10,-2.10161e-07,1.80722e-11,0.2551,0.000826155,0.000944401,8.22587e-05,2.91038e-09,-2.13584e-07,-2.27417e-08,0.198649,2.1238e-05,7.2668e-05,9.31948e-05,7.64746e-09,1.65719e-07,-5.79156e-10,0.21011,0.00093235,2.95724e-05,2.2293e-05,1.92282e-10,-4.41448e-07,-5.39132e-10,0.168478,0.000118168,2.85297e-05,1.61886e-06,-8.87057e-12,-4.55181e-09,6.5078e-12,0.182248,0.000125128,2.98555e-05,2.00901e-05,-4.88553e-10,-2.24192e-07,5.83467e-11,casualty
0.169336,0.000210229,5.78881e-05,1.39821e-06,-1.10554e-11,-1.9329e-08,-6.00114e-12,0.236075,0.00200151,7.66692e-05,4.97713e-05,2.64068e-09,2.01219e-06,1.57467e-09,0.206657,0.000904753,1.04319e-05,3.71932e-05,-6.6329e-10,1.11522e-06,-3.11091e-10,0.205213,0.000476687,7.89101e-05,0.000228145,2.95707e-08,-4.96502e-06,-7.91364e-09,0.212738,0.000515199,4.10726e-05,0.000273904,7.90104e-09,-2.65462e-06,2.79568e-08,0.202316,7.32004e-05,8.12161e-05,6.86178e-05,3.69974e-09,4.72022e-07,3.54277e-09,0.19988,0.000768443,5.61685e-05,3.44734e-05,-1.42624e-10,7.10085e-07,-1.51023e-09,0.213161,0.00209618,0.000565793,4.09781e-05,5.12892e-09,6.27286e-07,3.55343e-09,0.168862,1.31841e-05,2.82051e-06,9.38772e-07,-1.49959e-12,-3.38994e-09,-2.91099e-13,casualty
0.175108,0.000145759,1.66939e-05,1.29966e-05,-1.82172e-10,-1.55287e-07,5.88293e-11,0.213663,0.00105862,1.51152e-05,8.29751e-06,5.03757e-11,-1.29985e-08,7.80844e-11,0.233364,0.00165998,2.8512e-05,0.000134632,-8.32206e-09,5.48445e-06,5.67455e-10,0.242362,0.000343399,2.9536e-05,0.000210983,-2.06929e-09,8.3447e-07,1.6526e-08,0.230043,0.000527013,0.000106793,5.91194e-05,4.69672e-09,1.34952e-06,8.51901e-11,0.187817,0.000421719,2.71428e-05,6.80817e-05,-2.58836e-09,-1.39658e-06,1.36592e-09,0.202988,0.0019124,0.000126446,5.84871e-07,-3.51782e-12,2.26149e-08,-3.59485e-12,0.175762,0.000286522,0.000121936,1.61273e-05,6.89142e-10,3.67631e-08,-1.91179e-10,0.166688,9.4941e-07,3.06433e-07,5.08124e-10,-6.33833e-18,-4.95032e-13,1.65524e-19,casualty
0.181585,0.000563776,0.000102727,3.5548e-05,-2.04712e-09,-8.35463e-07,6.51071e-10,0.223091,0.000912873,9.06351e-05,8.72412e-05,3.80394e-09,1.897e-06,6.76102e-09,0.210749,0.000729116,8.00269e-05,0.000159829,-8.96385e-11,4.18327e-06,-1.80758e-08,0.25018,0.00186976,0.000411358,3.49368e-05,-2.63058e-09,-1.50259e-06,3.25908e-09,0.21955,0.00112237,0.000191436,2.78258e-05,7.02823e-10,1.06259e-07,-1.90539e-09,0.18178,0.000105009,2.23163e-06,3.70493e-05,-2.03057e-10,-3.78316e-07,2.68811e-10,0.211145,0.00266978,0.000221611,1.05136e-05,-4.71803e-10,1.00025e-07,-1.86923e-10,0.187889,0.00015588,5.03567e-05,1.80678e-05,2.84789e-10,-3.6391e-08,4.64657e-10,0.166644,5.09294e-33,3.24821e-33,3.60912e-34,3.90772e-67,-2.57564e-50,0,casualty
0.166644,5.09294e-33,3.24821e-33,3.60912e-34,3.90772e-67,-2.57564e-50,0,0.19938,0.00117467,0.000130358,0.000208265,-2.63569e-08,-7.09576e-06,2.19745e-08,0.31156,0.000472017,0.0016492,0.000240636,-9.8374e-08,-2.76053e-06,1.15338e-07,0.211196,0.000276912,0.000188933,0.00010708,1.47956e-08,1.77403e-06,-3.61411e-09,0.178721,0.000529512,0.000135607,1.10599e-05,-1.39897e-10,-1.98596e-07,4.04832e-10,0.200342,0.000176692,0.000239828,0.000188398,3.99947e-08,1.00239e-06,-2.03415e-09,0.225534,0.00112411,3.42964e-05,0.000282861,-4.18509e-10,9.05819e-06,-2.7857e-08,0.214498,0.000408529,6.99482e-05,5.23792e-05,3.13905e-09,1.02281e-06,4.45441e-10,0.216952,0.000179993,0.00040455,4.55318e-05,-2.83443e-10,2.15228e-07,6.17306e-09,casualty
0.17228,1.84881e-05,6.07792e-07,4.65462e-06,-5.79596e-12,-1.96533e-08,-5.26301e-12,0.183402,2.85437e-05,1.84817e-05,2.48934e-05,3.80158e-10,-5.57016e-08,-3.74936e-10,0.179233,0.000144353,1.67992e-06,9.31322e-06,1.29768e-11,7.34965e-08,3.44765e-11,0.192707,0.000105271,3.5008e-05,1.15469e-06,-1.39705e-13,4.41645e-09,-7.34008e-12,0.197512,4.87948e-05,1.56592e-05,1.51549e-05,1.75899e-10,1.04625e-07,-1.53505e-10,0.177719,3.23553e-06,9.42419e-06,6.72082e-06,5.08688e-11,1.12234e-08,1.65324e-11,0.178365,4.1311e-05,1.4198e-05,3.57806e-06,2.53829e-11,1.58869e-08,-2.4678e-12,0.185049,0.00038729,8.1429e-05,1.98609e-06,-2.09017e-11,2.33139e-08,-1.41793e-11,0.16943,1.86475e-05,3.47789e-06,1.39943e-06,-2.67156e-12,-5.81005e-09,-1.5474e-12,casualty
0.171017,0.000100968,1.78748e-05,4.1822e-06,-3.60841e-11,-4.19942e-08,-2.33904e-12,0.212109,9.32213e-05,4.92385e-05,2.97059e-05,7.14242e-10,2.23681e-07,-8.83506e-10,0.183979,0.000276532,2.75894e-05,2.9423e-05,8.3757e-10,4.88718e-07,-3.5082e-11,0.190481,0.00016094,2.81647e-05,1.34148e-05,1.88288e-10,1.66121e-07,-1.8039e-10,0.166644,5.09294e-33,3.24821e-33,3.60912e-34,3.90772e-67,-2.57564e-50,0,0.190449,0.000235431,4.36157e-05,2.13524e-05,3.1058e-10,2.94702e-07,-5.72838e-10,0.190694,0.000428402,4.49704e-05,7.59154e-05,3.5765e-09,1.24631e-06,2.62369e-09,0.201346,0.000445119,1.47794e-05,7.55938e-06,4.1682e-11,7.01222e-08,-6.81685e-11,0.167046,9.57549e-05,3.01908e-05,1.41028e-08,-9.06394e-15,-1.37095e-10,1.58942e-15,casualty
0.166644,5.09294e-33,3.24821e-33,3.60912e-34,3.90772e-67,-2.57564e-50,0,0.175025,4.23652e-05,1.0548e-05,2.36505e-06,2.2242e-13,-7.26848e-09,-1.18105e-11,0.184824,0.000413992,2.75812e-05,2.63328e-05,6.47588e-10,4.19215e-07,2.90265e-10,0.191873,7.94805e-05,3.85947e-05,2.0321e-05,5.58004e-10,1.80467e-07,1.11779e-10,0.179881,0.000134501,1.56324e-06,3.01537e-05,-2.06766e-10,-3.45001e-07,1.03639e-11,0.17624,1.4325e-05,3.41039e-05,1.46292e-05,2.40803e-10,1.91054e-08,-2.20881e-10,0.19043,0.000401259,5.32412e-05,8.05699e-05,4.92798e-09,1.58011e-06,-1.88712e-09,0.193339,0.000116365,8.22677e-05,4.62012e-05,2.82681e-09,4.23052e-07,3.49739e-10,0.193053,0.000183752,1.67826e-05,4.3918e-06,-8.93167e-12,-1.37113e-08,-3.66314e-11,casualty
0.179842,3.34221e-06,6.23846e-06,7.23681e-06,4.84824e-11,1.26957e-08,-3.72101e-12,0.178573,8.83724e-06,1.75113e-05,1.81771e-05,2.53731e-10,-2.76535e-08,2.01965e-10,0.18456,2.0332e-05,1.15407e-05,1.75095e-05,-1.50057e-10,2.04263e-08,1.98582e-10,0.193202,2.83971e-05,1.45485e-05,6.47412e-06,-2.70523e-11,-2.11506e-08,-5.671e-11,0.203168,0.000479597,2.81897e-05,6.63547e-08,-2.70317e-14,-1.71479e-10,-8.66319e-14,0.166346,3.63588e-05,1.25912e-05,4.86002e-08,3.72863e-14,-2.90367e-10,7.42326e-15,0.17754,9.20898e-05,3.25888e-06,7.38299e-08,1.86933e-14,-1.75739e-11,3.1017e-14,0.165938,2.43279e-05,1.00609e-05,1.59272e-07,1.44403e-13,-7.46403e-10,1.40702e-13,0.166733,1.49394e-05,5.07417e-06,4.32387e-09,-6.37556e-16,7.78649e-12,6.09177e-17,casualty
0.178128,8.51371e-05,5.27572e-06,1.74495e-05,-1.62775e-10,-1.60744e-07,3.91794e-11,0.213138,0.000495569,9.45897e-05,6.78855e-05,5.41588e-09,1.4022e-06,5.10259e-10,0.216636,0.000842551,6.62007e-06,8.66953e-07,-1.97225e-12,-2.14078e-08,6.51094e-13,0.186069,9.02191e-05,8.26927e-05,3.85801e-05,1.9642e-09,3.08069e-07,-9.43607e-10,0.166644,5.09294e-33,3.24821e-33,3.60912e-34,3.90772e-67,-2.57564e-50,0,0.175781,6.28496e-05,7.80305e-06,1.65337e-05,1.86261e-10,-1.153e-07,2.39721e-11,0.189316,0.000426554,3.45677e-05,4.27384e-05,1.62883e-09,8.8266e-07,2.13154e-10,0.181476,2.012e-05,4.01872e-05,2.80131e-05,8.93987e-10,3.30679e-08,2.90195e-10,0.18852,2.81453e-05,8.94868e-05,1.11872e-05,3.13283e-10,-5.39971e-08,-1.6476e-10,casualty
0.176972,3.1348e-06,2.35011e-06,8.32495e-06,3.19423e-11,-1.15386e-08,1.83195e-11,0.183166,3.7084e-05,8.16543e-06,2.83974e-05,1.05709e-10,-8.91796e-08,4.19301e-10,0.16861,1.63033e-05,2.24791e-06,8.03003e-07,-9.60081e-13,-3.14219e-09,4.92123e-13,0.18883,1.36829e-06,1.79637e-05,1.30861e-05,-1.77649e-10,-7.50546e-09,9.32565e-11,0.195535,2.47875e-05,2.98262e-05,7.26415e-05,3.25186e-09,1.1347e-07,-9.26392e-10,0.18388,1.74989e-05,1.99545e-05,2.06918e-05,1.38203e-10,3.07552e-08,3.97091e-10,0.176599,3.16161e-05,8.27781e-06,2.30316e-06,7.84372e-12,1.29301e-08,6.29353e-12,0.171393,1.31089e-05,1.67981e-06,3.80858e-06,9.52957e-12,-1.37076e-08,1.40998e-12,0.166649,1.65854e-09,4.88145e-10,8.61699e-12,-5.58867e-22,-3.50929e-16,-5.17203e-33,casualty
0.181026,5.28846e-05,5.46062e-06,1.20225e-05,-7.40118e-11,-8.64752e-08,-6.33362e-11,0.213096,0.000510307,0.000126473,0.000165542,2.21267e-08,1.23549e-06,-9.17363e-09,0.214072,0.00104153,1.25215e-05,8.93605e-06,2.38589e-11,-2.6933e-07,9.14644e-11,0.197019,9.02955e-05,1.24063e-05,7.07468e-07,-1.21767e-12,-6.44856e-09,-1.70596e-12,0.166644,5.09294e-33,3.24821e-33,3.60912e-34,3.90772e-67,-2.57564e-50,0,0.183873,0.000103946,5.17517e-05,1.90099e-05,3.94539e-10,1.93723e-07,-4.47058e-10,0.191773,0.000286275,4.41384e-05,2.54622e-06,9.73402e-12,3.45787e-08,-2.51769e-11,0.190495,1.82624e-05,3.52369e-05,2.7332e-05,-1.472e-10,6.80894e-08,8.35344e-10,0.192597,3.48362e-05,3.03301e-06,1.99913e-05,-1.51447e-10,-8.48615e-08,-3.60035e-11,casualty
0.1925,0.00010257,3.83814e-05,1.28929e-05,1.79352e-10,-6.65524e-08,-2.23807e-10,0.233641,0.000510872,0.000135729,0.000183187,2.45991e-08,4.12457e-06,1.5141e-08,0.207679,0.00127498,1.41636e-05,7.78189e-07,-1.20806e-12,2.02914e-08,-2.2837e-12,0.197255,0.000282073,0.000164796,8.1236e-05,8.57975e-09,1.29438e-06,-3.83864e-09,0.166644,5.09294e-33,3.24821e-33,3.60912e-34,3.90772e-67,-2.57564e-50,0,0.19588,0.000308164,6.88919e-05,4.50646e-05,2.40786e-09,7.50847e-07,-7.12086e-10,0.194634,0.000643944,2.51957e-05,5.17658e-05,1.85344e-09,1.29304e-06,-2.44581e-10,0.193835,9.77983e-06,4.20646e-05,4.23869e-05,-2.75523e-10,-6.97303e-08,1.76847e-09,0.209063,0.000130347,5.2841e-05,2.88416e-05,-1.06002e-09,1.4188e-07,3.79579e-10,casualty
0.186765,9.04229e-05,1.37227e-06,3.68321e-05,-2.33363e-10,-3.50132e-07,-1.18785e-10,0.243305,0.000105796,0.000170288,6.21845e-05,2.01707e-09,2.13758e-08,6.07283e-09,0.194462,2.49344e-05,4.85306e-05,4.18924e-05,1.87171e-09,1.94183e-07,-2.54293e-10,0.207042,0.000460608,7.39064e-05,0.000107323,9.35953e-09,2.24841e-06,-1.93903e-09,0.166644,5.09294e-33,3.24821e-33,3.60912e-34,3.90772e-67,-2.57564e-50,0,0.176126,5.52426e-05,3.07183e-05,1.3871e-05,2.78189e-10,-1.02569e-07,-6.7773e-11,0.197003,0.000703178,2.28506e-05,5.84822e-05,2.1312e-09,1.51122e-06,1.68902e-10,0.190135,7.60742e-05,8.74201e-05,4.99851e-05,3.21327e-09,3.38329e-07,7.69829e-10,0.228922,0.00118876,4.89029e-05,8.23872e-05,4.71948e-09,2.60091e-06,2.2525e-09,casualty
0.179383,1.59318e-06,3.04176e-06,1.25973e-05,7.65844e-11,-1.50264e-08,1.4683e-11,0.194261,5.16042e-05,7.26096e-05,6.77803e-05,4.74928e-09,2.98949e-07,2.33554e-10,0.186613,0.000320546,1.95486e-06,1.87521e-05,-1.01436e-10,1.84956e-07,-5.10001e-11,0.197964,0.000219421,6.87606e-05,9.47156e-06,-3.99202e-11,-4.7356e-08,-2.38395e-10,0.199554,0.00011052,5.68341e-05,3.11105e-05,1.10274e-09,3.22148e-07,7.03765e-10,0.176855,5.92576e-05,1.15767e-06,1.7251e-05,-7.21756e-11,-1.32765e-07,-2.70913e-11,0.180855,7.37805e-05,3.99244e-06,1.6993e-06,3.19951e-12,1.16396e-08,3.05837e-12,0.168757,0.000159416,2.24618e-06,8.06217e-07,9.71876e-13,-8.25664e-09,4.82202e-13,0.169453,5.60015e-05,1.5134e-05,1.0684e-06,-1.7803e-13,-4.84391e-09,4.29245e-12,casualty
